user_id,user_paid,Year,Month,user_registered,onboarded,subscription_type,completed_date,onboarding_country,onboarding_heard_from_label,onboarding_goals_label,onboarding_learn_label
505998,1,2023,3,23-Mar,onboarded,monthly,23-Mar,United States of America,other,Other,Specialized advanced topics
506093,1,2023,3,23-Mar,onboarded,quarterly,23-Mar,Brazil,youtube,I want to become a data scientist.,Data analysis and data visualization
506161,1,2023,3,23-Mar,onboarded,annual,23-Mar,Kenya,youtube,I want to earn a higher salary.,Business analysis
506207,1,2023,3,23-Mar,onboarded,annual,23-Mar,Pakistan,youtube,I want to join an industry-leading company.,Machine and deep learning
506260,1,2023,3,23-Mar,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
506360,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
506506,1,2023,3,23-Mar,onboarded,annual,23-Mar,Poland,youtube,I want to become a data scientist.,Data analysis and data visualization
506779,1,2023,3,23-Mar,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
506888,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
506934,1,2023,3,23-Mar,onboarded,monthly,23-Mar,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
506959,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,youtube,I want to improve my data skills.,Introduction to the world of data and data science
506968,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,facebook,I want to become a data scientist.,Data analysis and data visualization
506991,1,2023,3,23-Mar,onboarded,annual,23-Mar,Vietnam,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
506994,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,google,I want to join an industry-leading company.,Machine and deep learning
507008,1,2023,3,23-Mar,onboarded,annual,23-Mar,Jordan,linkedin,Other,Specialized advanced topics
507084,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
507094,0,2023,3,23-Mar,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
507103,1,2023,3,23-Mar,onboarded,annual,23-Mar,Egypt,friend,I want to earn a higher salary.,Business analysis
507142,1,2023,3,23-Mar,onboarded,annual,23-Mar,Canada,facebook,I want to join an industry-leading company.,Machine and deep learning
507144,1,2023,3,23-Mar,onboarded,annual,23-Mar,Germany,youtube,NULL,Introduction to the world of data and data science
507213,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
507224,1,2023,3,23-Mar,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
507241,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,youtube,NULL,Introduction to the world of data and data science
507254,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
507294,1,2023,3,23-Mar,onboarded,monthly,23-Mar,Indonesia,youtube,NULL,Introduction to the world of data and data science
507302,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,linkedin,NULL,NULL
507315,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
507387,1,2023,3,23-Mar,onboarded,annual,23-Mar,Philippines,youtube,I want to join an industry-leading company.,Machine and deep learning
507395,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
507402,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,google,NULL,Introduction to the world of data and data science
507411,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
507416,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
507454,1,2023,3,23-Mar,onboarded,monthly,23-Mar,Italy,other,I want to join an industry-leading company.,Machine and deep learning
507469,0,2023,3,23-Mar,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
507499,1,2023,3,23-Mar,onboarded,annual,23-Mar,Cambodia,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
507553,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,other,NULL,Introduction to the world of data and data science
507580,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
507605,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
507618,1,2023,3,23-Mar,onboarded,annual,23-Mar,Poland,youtube,NULL,Introduction to the world of data and data science
507622,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,linkedin,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
507623,1,2023,3,23-Mar,onboarded,annual,23-Mar,Bangladesh,youtube,I want to join an industry-leading company.,Machine and deep learning
507646,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,youtube,NULL,Introduction to the world of data and data science
507648,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,friend,NULL,NULL
507729,1,2023,3,23-Mar,onboarded,annual,23-Mar,Guyana,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
507730,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
507741,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
507781,1,2023,3,23-Mar,onboarded,annual,23-Mar,Turkey,friend,I want to become a data scientist.,Data analysis and data visualization
507801,1,2023,3,23-Mar,onboarded,annual,23-Mar,Oman,twitter,I want to improve my data skills.,Introduction to the world of data and data science
507828,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
507874,1,2023,3,23-Mar,onboarded,annual,23-Mar,Philippines,facebook,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
507910,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
507951,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
508005,1,2023,3,23-Mar,onboarded,monthly,23-Mar,South Africa,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
508008,1,2023,3,23-Mar,onboarded,annual,23-Mar,Saudi Arabia,friend,I want to earn a higher salary.,Business analysis
508014,1,2023,3,23-Mar,onboarded,annual,23-Mar,Venezuela (Bolivarian Republic of),friend,I want to earn a higher salary.,Business analysis
508024,1,2023,3,23-Mar,onboarded,annual,23-Mar,Nigeria,friend,I want to join an industry-leading company.,Machine and deep learning
508055,1,2023,3,23-Mar,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
508066,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,friend,NULL,Introduction to the world of data and data science
508080,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,friend,I want to become a data scientist.,Data analysis and data visualization
508084,1,2023,3,23-Mar,onboarded,monthly,23-Mar,Angola,google,I want to become a data scientist.,Data analysis and data visualization
508094,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
508102,1,2023,3,23-Mar,onboarded,annual,23-Mar,Uzbekistan,youtube,I want to become a data scientist.,Data analysis and data visualization
508114,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
508115,0,2023,3,23-Mar,onboarded,NULL,23-Mar,India,instagram,I want to become a data scientist.,Data analysis and data visualization
508131,1,2023,3,23-Mar,onboarded,monthly,23-Mar,United Arab Emirates,linkedin,I want to become a data scientist.,Data analysis and data visualization
508163,0,2023,3,23-Mar,onboarded,NULL,23-Mar,Zimbabwe,multiple_sources,NULL,Introduction to the world of data and data science
508174,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
508175,1,2023,3,23-Mar,onboarded,annual,23-Mar,Australia,linkedin,I want to earn a higher salary.,Business analysis
508221,1,2023,3,23-Mar,onboarded,annual,23-Mar,New Zealand,instagram,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
508243,1,2023,3,23-Mar,onboarded,annual,23-Jun,India,youtube,I want to become a data scientist.,Data analysis and data visualization
508337,1,2023,3,23-Mar,onboarded,annual,23-Mar,China,youtube,I want to earn a higher salary.,Business analysis
508361,1,2023,3,23-Mar,onboarded,annual,23-Mar,Bangladesh,facebook,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
508364,1,2023,3,23-Mar,not-onboarded,monthly,NULL,NULL,friend,NULL,NULL
508384,1,2023,3,23-Mar,onboarded,monthly,23-Mar,United Kingdom,google,I want to earn a higher salary.,Business analysis
508408,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
508413,0,2023,3,23-Mar,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
508429,1,2023,3,23-Mar,onboarded,annual,23-Mar,Egypt,linkedin,I want to earn a higher salary.,Business analysis
508454,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,facebook,I want to become a data scientist.,Data analysis and data visualization
508459,1,2023,3,23-Mar,onboarded,monthly,23-Mar,India,google,I want to earn a higher salary.,Business analysis
508469,1,2023,3,23-Mar,onboarded,annual,23-Mar,Philippines,linkedin,NULL,Introduction to the world of data and data science
508474,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
508492,1,2023,3,23-Mar,onboarded,monthly,23-Mar,India,google,NULL,Introduction to the world of data and data science
508496,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,instagram,NULL,Introduction to the world of data and data science
508507,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
508534,1,2023,3,23-Mar,onboarded,monthly,23-Mar,United States of America,google,I want to improve my data skills.,Introduction to the world of data and data science
508546,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
508627,1,2023,3,23-Mar,onboarded,quarterly,23-Mar,Argentina,other,NULL,Introduction to the world of data and data science
508638,1,2023,3,23-Mar,onboarded,annual,23-Mar,Egypt,multiple_sources,I want to join an industry-leading company.,Machine and deep learning
508647,1,2023,3,23-Mar,onboarded,annual,23-Mar,South Africa,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
508670,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
508686,1,2023,3,23-Mar,onboarded,annual,23-Apr,Colombia,friend,NULL,Introduction to the world of data and data science
508704,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,google,I want to become a data scientist.,Data analysis and data visualization
508752,1,2023,3,23-Mar,onboarded,annual,23-Mar,Finland,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
508770,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
508775,1,2023,3,23-Mar,onboarded,monthly,23-Mar,Sri Lanka,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
508784,1,2023,3,23-Mar,onboarded,annual,23-Mar,Egypt,multiple_sources,I want to become a data scientist.,Data analysis and data visualization
508809,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
508810,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,linkedin,I want to become a data scientist.,Data analysis and data visualization
508848,1,2023,3,23-Mar,onboarded,annual,23-Mar,Canada,google,I want to improve my data skills.,Introduction to the world of data and data science
508849,1,2023,3,23-Mar,onboarded,annual,23-Mar,United Kingdom,linkedin,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
508853,1,2023,3,23-Mar,onboarded,annual,23-Mar,Morocco,friend,I want to become a data scientist.,Data analysis and data visualization
508867,1,2023,3,23-Mar,onboarded,annual,23-Mar,Bolivia,friend,I want to join an industry-leading company.,Machine and deep learning
508874,0,2023,3,23-Mar,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
508880,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
508881,1,2023,3,23-Mar,onboarded,monthly,23-Mar,Nigeria,other,NULL,Introduction to the world of data and data science
508886,1,2023,3,23-Mar,onboarded,annual,23-Mar,Egypt,google,I want to join an industry-leading company.,Machine and deep learning
508887,1,2023,3,23-Mar,onboarded,annual,23-Mar,Ukraine,instagram,NULL,Introduction to the world of data and data science
508892,1,2023,3,23-Mar,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
508894,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,linkedin,I want to become a data scientist.,Data analysis and data visualization
508901,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
508902,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,multiple_sources,I want to become a data scientist.,Data analysis and data visualization
508903,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
508905,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
508917,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,friend,I want to become a data scientist.,Data analysis and data visualization
508926,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,youtube,I want to become a data scientist.,Data analysis and data visualization
508928,1,2023,3,23-Mar,onboarded,annual,23-Mar,Vietnam,multiple_sources,I want to join an industry-leading company.,Machine and deep learning
508931,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,instagram,I want to join an industry-leading company.,Machine and deep learning
508944,1,2023,3,23-Mar,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
508949,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
508956,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,friend,NULL,NULL
508961,1,2023,3,23-Mar,onboarded,annual,23-Mar,Australia,youtube,I want to improve my data skills.,Introduction to the world of data and data science
508965,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,other,NULL,Introduction to the world of data and data science
508969,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
508977,1,2023,3,23-Mar,onboarded,annual,23-Mar,India,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
508978,1,2023,3,23-Mar,onboarded,annual,23-Mar,Brazil,friend,I want to improve my data skills.,Introduction to the world of data and data science
508982,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
508985,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,google,NULL,Introduction to the world of data and data science
508990,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
508994,1,2023,3,23-Mar,onboarded,annual,23-Mar,Cambodia,youtube,I want to join an industry-leading company.,Machine and deep learning
509000,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
509005,1,2023,3,23-Mar,onboarded,annual,23-Apr,India,friend,NULL,Introduction to the world of data and data science
509016,1,2023,3,23-Mar,onboarded,annual,23-Mar,Norway,instagram,NULL,Introduction to the world of data and data science
509017,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,youtube,NULL,Introduction to the world of data and data science
509024,1,2023,3,23-Mar,onboarded,monthly,23-Mar,India,youtube,NULL,Introduction to the world of data and data science
509032,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
509036,1,2023,3,23-Mar,onboarded,annual,23-Mar,Japan,youtube,NULL,Introduction to the world of data and data science
509047,1,2023,3,23-Mar,onboarded,monthly,23-Mar,India,youtube,I want to earn a higher salary.,Business analysis
509048,1,2023,3,23-Mar,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
509057,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,youtube,NULL,Introduction to the world of data and data science
509061,1,2023,3,23-Mar,onboarded,annual,23-Mar,Saudi Arabia,multiple_sources,NULL,Introduction to the world of data and data science
509082,1,2023,3,23-Mar,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
509085,1,2023,3,23-Mar,onboarded,annual,23-Mar,Canada,linkedin,NULL,Introduction to the world of data and data science
509095,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
509096,1,2023,3,23-Mar,onboarded,annual,23-Mar,United States of America,youtube,NULL,Introduction to the world of data and data science
509101,1,2023,4,23-Apr,onboarded,annual,23-Apr,Australia,google,NULL,Introduction to the world of data and data science
509103,1,2023,4,23-Apr,onboarded,annual,23-Apr,Australia,youtube,I want to join an industry-leading company.,Machine and deep learning
509106,1,2023,4,23-Apr,onboarded,annual,23-Apr,New Zealand,other,NULL,Introduction to the world of data and data science
509113,1,2023,4,23-Apr,onboarded,annual,23-Apr,New Zealand,friend,NULL,Introduction to the world of data and data science
509193,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,youtube,I want to improve my data skills.,Introduction to the world of data and data science
509194,0,2023,4,23-Apr,onboarded,NULL,23-Apr,Oman,google,NULL,Introduction to the world of data and data science
509223,1,2023,4,23-Apr,onboarded,monthly,23-Apr,United Kingdom,google,I want to join an industry-leading company.,Machine and deep learning
509270,1,2023,4,23-Apr,onboarded,annual,23-Jun,India,youtube,I want to join an industry-leading company.,Machine and deep learning
509278,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,google,I want to become a data scientist.,Data analysis and data visualization
509315,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Panama,other,I want to become a data scientist.,Data analysis and data visualization
509325,1,2023,4,23-Apr,onboarded,quarterly,23-Apr,Vietnam,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
509366,1,2023,4,23-Apr,onboarded,annual,23-Apr,Australia,youtube,I want to improve my data skills.,Introduction to the world of data and data science
509499,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
509511,1,2023,4,23-Apr,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
509526,1,2023,4,23-Apr,onboarded,annual,23-Apr,Egypt,multiple_sources,I want to become a data scientist.,Data analysis and data visualization
509557,0,2023,4,23-Apr,onboarded,NULL,23-Apr,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
509573,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Egypt,linkedin,I want to earn a higher salary.,Business analysis
509667,1,2023,4,23-Apr,onboarded,annual,23-Apr,Australia,friend,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
509720,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Bangladesh,facebook,I want to become a data scientist.,Data analysis and data visualization
509757,1,2023,4,23-Apr,onboarded,monthly,23-Apr,United Kingdom,youtube,NULL,Introduction to the world of data and data science
509817,1,2023,4,23-Apr,onboarded,annual,23-Apr,Norway,google,I want to become a data scientist.,Data analysis and data visualization
509828,1,2023,4,23-Apr,onboarded,annual,23-Apr,Indonesia,multiple_sources,I want to improve my data skills.,Introduction to the world of data and data science
510083,1,2023,4,23-Apr,onboarded,annual,23-Apr,Brazil,youtube,I want to earn a higher salary.,Business analysis
510085,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,friend,I want to become a data scientist.,Data analysis and data visualization
510089,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Jamaica,google,I want to become a data scientist.,Data analysis and data visualization
510150,1,2023,4,23-Apr,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
510156,1,2023,4,23-Apr,onboarded,annual,23-Apr,Ecuador,facebook,NULL,Introduction to the world of data and data science
510157,0,2023,4,23-Apr,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
510182,1,2023,4,23-Apr,onboarded,annual,23-Apr,Indonesia,google,I want to join an industry-leading company.,Machine and deep learning
510230,1,2023,4,23-Apr,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
510235,1,2023,4,23-Apr,onboarded,monthly,23-Apr,United States of America,other,I want to become a data scientist.,Data analysis and data visualization
510320,1,2023,4,23-Apr,onboarded,annual,23-Apr,United Kingdom,instagram,NULL,Introduction to the world of data and data science
510323,1,2023,4,23-Apr,onboarded,monthly,23-Apr,France,instagram,I want to become a data scientist.,Data analysis and data visualization
510346,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Pakistan,facebook,I want to become a data scientist.,Data analysis and data visualization
510355,1,2023,4,23-Apr,onboarded,annual,23-Apr,Portugal,instagram,I want to become a data scientist.,Data analysis and data visualization
510366,1,2023,4,23-Apr,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
510381,1,2023,4,23-Apr,onboarded,monthly,23-Apr,United States of America,linkedin,I want to become a data scientist.,Data analysis and data visualization
510385,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,other,I want to improve my data skills.,Introduction to the world of data and data science
510420,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,youtube,I want to earn a higher salary.,Business analysis
510421,1,2023,4,23-Apr,onboarded,monthly,23-Apr,India,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
510624,1,2023,4,23-Apr,onboarded,annual,23-Apr,Saudi Arabia,friend,I want to join an industry-leading company.,Machine and deep learning
510718,1,2023,4,23-Apr,onboarded,annual,23-Apr,Morocco,youtube,I want to become a data scientist.,Data analysis and data visualization
510772,1,2023,4,23-Apr,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
510822,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,youtube,I want to improve my data skills.,Introduction to the world of data and data science
510824,1,2023,4,23-Apr,onboarded,monthly,23-Apr,India,instagram,I want to earn a higher salary.,Business analysis
510878,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,instagram,I want to join an industry-leading company.,Machine and deep learning
510922,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Saudi Arabia,youtube,I want to earn a higher salary.,Business analysis
510987,1,2023,4,23-Apr,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
510999,1,2023,4,23-Apr,onboarded,monthly,23-Apr,India,youtube,I want to join an industry-leading company.,Machine and deep learning
511055,1,2023,4,23-Apr,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
511124,1,2023,4,23-Apr,onboarded,monthly,23-Apr,India,instagram,NULL,Introduction to the world of data and data science
511127,1,2023,4,23-Apr,onboarded,monthly,23-Apr,India,linkedin,Other,Specialized advanced topics
511257,1,2023,4,23-Apr,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
511457,1,2023,4,23-Apr,onboarded,monthly,23-Apr,India,instagram,NULL,Introduction to the world of data and data science
511533,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
511607,1,2023,4,23-Apr,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
511621,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
511629,1,2023,4,23-Apr,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
511637,1,2023,4,23-Apr,onboarded,monthly,23-Apr,India,google,NULL,Introduction to the world of data and data science
511660,1,2023,4,23-Apr,onboarded,annual,23-Apr,Brazil,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
511709,1,2023,4,23-Apr,onboarded,monthly,23-Apr,United States of America,youtube,I want to join an industry-leading company.,Machine and deep learning
511727,1,2023,4,23-Apr,not-onboarded,quarterly,NULL,NULL,multiple_sources,NULL,NULL
511769,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Iraq,youtube,NULL,Introduction to the world of data and data science
511796,1,2023,4,23-Apr,onboarded,monthly,23-Apr,India,youtube,NULL,Introduction to the world of data and data science
511826,0,2023,4,23-Apr,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
511851,1,2023,4,23-Apr,onboarded,annual,23-Apr,Canada,youtube,I want to become a data scientist.,Data analysis and data visualization
511853,1,2023,4,23-Apr,onboarded,monthly,23-Apr,India,youtube,NULL,Introduction to the world of data and data science
511865,1,2023,4,23-Apr,onboarded,monthly,23-Apr,France,other,I want to become a data scientist.,Data analysis and data visualization
511876,1,2023,4,23-Apr,onboarded,monthly,23-Apr,India,instagram,I want to earn a higher salary.,Business analysis
511890,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Philippines,youtube,I want to become a data scientist.,Data analysis and data visualization
511891,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,youtube,NULL,Introduction to the world of data and data science
511896,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Cameroon,facebook,NULL,Introduction to the world of data and data science
511930,1,2023,4,23-Apr,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
511932,1,2023,4,23-Apr,onboarded,monthly,23-Apr,New Zealand,youtube,NULL,Introduction to the world of data and data science
511993,1,2023,4,23-Apr,onboarded,annual,23-Apr,Spain,instagram,NULL,Introduction to the world of data and data science
511994,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
512057,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,linkedin,NULL,Introduction to the world of data and data science
512066,1,2023,4,23-Apr,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
512067,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Cambodia,friend,NULL,Introduction to the world of data and data science
512213,0,2023,4,23-Apr,onboarded,NULL,23-Apr,United States of America,other,NULL,Introduction to the world of data and data science
512218,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,youtube,NULL,Introduction to the world of data and data science
512220,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Ukraine,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
512407,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Poland,google,I want to join an industry-leading company.,Machine and deep learning
512517,1,2023,4,23-Apr,onboarded,monthly,23-Apr,United States of America,other,NULL,Introduction to the world of data and data science
512619,1,2023,4,23-Apr,onboarded,monthly,23-Apr,Italy,google,I want to improve my data skills.,Introduction to the world of data and data science
512620,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,other,NULL,Introduction to the world of data and data science
512646,1,2023,4,23-Apr,onboarded,monthly,23-Apr,India,youtube,I want to join an industry-leading company.,Machine and deep learning
512714,1,2023,4,23-Apr,onboarded,annual,23-Apr,Egypt,facebook,NULL,Introduction to the world of data and data science
512755,1,2023,4,23-Apr,onboarded,annual,23-Apr,Nigeria,facebook,I want to earn a higher salary.,Business analysis
512834,1,2023,4,23-Apr,onboarded,annual,23-Apr,United Kingdom,google,NULL,Introduction to the world of data and data science
512856,1,2023,4,23-Apr,onboarded,annual,23-Apr,France,linkedin,NULL,Introduction to the world of data and data science
512861,0,2023,4,23-Apr,onboarded,NULL,23-Apr,United States of America,google,I want to join an industry-leading company.,Machine and deep learning
512870,1,2023,4,23-Apr,onboarded,annual,23-Apr,United States of America,youtube,NULL,Introduction to the world of data and data science
513093,1,2023,4,23-Apr,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
513173,0,2023,4,23-Apr,onboarded,NULL,23-Apr,Singapore,youtube,I want to become a data scientist.,Data analysis and data visualization
513177,1,2023,4,23-Apr,onboarded,annual,23-Apr,India,youtube,I want to become a data scientist.,Data analysis and data visualization
513241,1,2023,4,23-Apr,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
